id,batch_id,inspection_time,result,severity,sample_size,failed_units,observed_defect_rate,source_ref,supplier_name,component_name,product_id,order_id,inspector,failure_mode
QI-ORD-2024-100973-散热模组,BATCH-韦尔股份_WILLSEMI-202403,2024-03-25 18:09:00,FAIL,high,110,1,0.00909,SRC-QI-ORD-2024-100973,韦尔股份 (Willsemi),散热模组,SKU-CE-P01,ORD-2024-100973,Factory-QA-7,connector_shift
QI-ORD-2024-100975-CMOS图像传感器,BATCH-紫光展锐_UNISOC-202311,2023-11-27 06:20:00,FAIL,high,164,1,0.00610,SRC-QI-ORD-2024-100975,紫光展锐 (UNISOC),CMOS图像传感器,SKU-CE-L01,ORD-2024-100975,Factory-QA-7,sensor_noise
QI-ORD-2024-100976-PCB印刷电路板,BATCH-华为海思_HISILICON-202401,2024-01-25 15:19:00,FAIL,high,172,2,0.01163,SRC-QI-ORD-2024-100976,华为海思 (HiSilicon),PCB印刷电路板,SKU-WE-W01,ORD-2024-100976,Line-QA-B,functional_drift
QI-ORD-2024-100977-硅晶圆,BATCH-京东方_BOE-202310,2023-10-14 10:48:00,FAIL,high,180,2,0.01111,SRC-QI-ORD-2024-100977,京东方 (BOE),硅晶圆,SKU-WE-V01,ORD-2024-100977,Line-QA-B,functional_drift
QI-ORD-2024-100978-CMOS图像传感器,BATCH-紫光展锐_UNISOC-202406,2024-06-26 08:07:00,FAIL,high,161,1,0.00621,SRC-QI-ORD-2024-100978,紫光展锐 (UNISOC),CMOS图像传感器,SKU-AE-C01,ORD-2024-100978,Line-QA-B,sensor_noise
QI-ORD-2024-100979-闪存颗粒,BATCH-比亚迪半导体_BYD-202308,2023-08-25 18:05:00,FAIL,high,83,1,0.01205,SRC-QI-ORD-2024-100979,比亚迪半导体 (BYD),闪存颗粒,SKU-ST-M01,ORD-2024-100979,Factory-QA-7,functional_drift
QI-ORD-2024-100980-OLED柔性屏,BATCH-华为海思_HISILICON-202308,2023-08-16 04:59:00,FAIL,high,180,2,0.01111,SRC-QI-ORD-2024-100980,华为海思 (HiSilicon),OLED柔性屏,SKU-WE-V01,ORD-2024-100980,Factory-QA-7,display_mura
QI-ORD-2024-100981-OLED柔性屏,BATCH-比亚迪半导体_BYD-202406,2024-06-15 06:54:00,FAIL,high,220,1,0.00455,SRC-QI-ORD-2024-100981,比亚迪半导体 (BYD),OLED柔性屏,SKU-CE-L01,ORD-2024-100981,Line-QA-B,display_mura
QI-ORD-2024-100982-闪存颗粒,BATCH-紫光展锐_UNISOC-202407,2024-07-05 18:45:00,FAIL,high,86,1,0.01163,SRC-QI-ORD-2024-100982,紫光展锐 (UNISOC),闪存颗粒,SKU-CE-L01,ORD-2024-100982,Factory-QA-7,functional_drift
QI-ORD-2024-100984-CMOS图像传感器,BATCH-长江存储_YMTC-202404,2024-04-24 12:33:00,FAIL,high,132,1,0.00758,SRC-QI-ORD-2024-100984,长江存储 (YMTC),CMOS图像传感器,SKU-ST-S01,ORD-2024-100984,Line-QA-A,sensor_noise
QI-ORD-2024-100985-光学镜头,BATCH-闻泰科技_WINGTECH-202308,2023-08-03 04:45:00,FAIL,high,86,1,0.01163,SRC-QI-ORD-2024-100985,闻泰科技 (Wingtech),光学镜头,SKU-AE-C01,ORD-2024-100985,Line-QA-A,display_mura
QI-ORD-2024-100986-光学镜头,BATCH-闻泰科技_WINGTECH-202405,2024-05-23 14:06:00,FAIL,high,133,2,0.01504,SRC-QI-ORD-2024-100986,闻泰科技 (Wingtech),光学镜头,SKU-CE-P01,ORD-2024-100986,Line-QA-B,functional_drift
QI-ORD-2024-100988-PCB印刷电路板,BATCH-长江存储_YMTC-202401,2024-01-04 08:27:00,FAIL,high,174,1,0.00575,SRC-QI-ORD-2024-100988,长江存储 (YMTC),PCB印刷电路板,SKU-CE-P01,ORD-2024-100988,Factory-QA-7,functional_drift
QI-ORD-2024-100989-OLED柔性屏,BATCH-比亚迪半导体_BYD-202410,2024-10-07 15:37:00,FAIL,high,107,1,0.00935,SRC-QI-ORD-2024-100989,比亚迪半导体 (BYD),OLED柔性屏,SKU-AE-M01,ORD-2024-100989,Line-QA-A,display_mura
QI-ORD-2024-100990-PCB印刷电路板,BATCH-闻泰科技_WINGTECH-202406,2024-06-29 02:55:00,WARN,medium,217,1,0.00461,SRC-QI-ORD-2024-100990,闻泰科技 (Wingtech),PCB印刷电路板,SKU-CE-L01,ORD-2024-100990,Factory-QA-7,functional_drift
QI-ORD-2024-100991-散热模组,BATCH-北方华创_NAURA-202402,2024-02-27 03:25:00,FAIL,high,93,1,0.01075,SRC-QI-ORD-2024-100991,北方华创 (NAURA),散热模组,SKU-WE-W01,ORD-2024-100991,Line-QA-A,connector_shift
QI-ORD-2024-100992-主控芯片,BATCH-歌尔股份_GOERTEK-202407,2024-07-19 14:27:00,FAIL,high,118,1,0.00847,SRC-QI-ORD-2024-100992,歌尔股份 (Goertek),主控芯片,SKU-AE-C01,ORD-2024-100992,Line-QA-B,display_mura
QI-ORD-2024-100993-CMOS图像传感器,BATCH-中芯国际_SMIC-202401,2024-01-31 23:36:00,FAIL,high,157,1,0.00637,SRC-QI-ORD-2024-100993,中芯国际 (SMIC),CMOS图像传感器,SKU-ST-S01,ORD-2024-100993,Factory-QA-7,sensor_noise
QI-ORD-2024-100994-闪存颗粒,BATCH-立讯精密_LUXSHARE-202405,2024-05-09 05:06:00,FAIL,high,211,2,0.00948,SRC-QI-ORD-2024-100994,立讯精密 (Luxshare),闪存颗粒,SKU-CE-P01,ORD-2024-100994,Line-QA-A,functional_drift
QI-ORD-2024-100996-硅晶圆,BATCH-京东方_BOE-202311,2023-11-24 13:36:00,FAIL,high,183,2,0.01093,SRC-QI-ORD-2024-100996,京东方 (BOE),硅晶圆,SKU-WE-V01,ORD-2024-100996,Line-QA-B,functional_drift
QI-ORD-2024-100997-光学镜头,BATCH-闻泰科技_WINGTECH-202308,2023-08-21 14:42:00,FAIL,high,144,2,0.01389,SRC-QI-ORD-2024-100997,闻泰科技 (Wingtech),光学镜头,SKU-CE-L01,ORD-2024-100997,Line-QA-A,functional_drift
QI-ORD-2024-100998-PCB印刷电路板,BATCH-闻泰科技_WINGTECH-202306,2023-06-22 14:34:00,FAIL,high,137,1,0.00730,SRC-QI-ORD-2024-100998,闻泰科技 (Wingtech),PCB印刷电路板,SKU-AE-C01,ORD-2024-100998,Line-QA-B,display_mura
QI-ORD-2024-100999-硅晶圆,BATCH-紫光展锐_UNISOC-202308,2023-08-23 19:41:00,FAIL,high,166,1,0.00602,SRC-QI-ORD-2024-100999,紫光展锐 (UNISOC),硅晶圆,SKU-AE-C01,ORD-2024-100999,Factory-QA-7,display_mura
QI-ORD-2024-101000-PCB印刷电路板,BATCH-韦尔股份_WILLSEMI-202401,2024-01-20 01:02:00,WARN,medium,188,1,0.00532,SRC-QI-ORD-2024-101000,韦尔股份 (Willsemi),PCB印刷电路板,SKU-ST-S01,ORD-2024-101000,Line-QA-A,functional_drift
QI-ORD-2024-101001-散热模组,BATCH-紫光展锐_UNISOC-202402,2024-02-10 19:09:00,FAIL,high,95,1,0.01053,SRC-QI-ORD-2024-101001,紫光展锐 (UNISOC),散热模组,SKU-ST-S01,ORD-2024-101001,Line-QA-B,connector_shift
QI-ORD-2024-101002-聚合物锂电池,BATCH-歌尔股份_GOERTEK-202403,2024-03-30 17:33:00,FAIL,high,177,1,0.00565,SRC-QI-ORD-2024-101002,歌尔股份 (Goertek),聚合物锂电池,SKU-WE-W01,ORD-2024-101002,Factory-QA-7,capacity_drift
QI-ORD-2024-101003-PCB印刷电路板,BATCH-立讯精密_LUXSHARE-202403,2024-03-15 06:07:00,FAIL,high,209,2,0.00957,SRC-QI-ORD-2024-101003,立讯精密 (Luxshare),PCB印刷电路板,SKU-WE-V01,ORD-2024-101003,Line-QA-A,functional_drift
QI-ORD-2024-101004-主控芯片,BATCH-比亚迪半导体_BYD-202403,2024-03-16 00:53:00,FAIL,high,208,2,0.00962,SRC-QI-ORD-2024-101004,比亚迪半导体 (BYD),主控芯片,SKU-WE-W01,ORD-2024-101004,Line-QA-A,functional_drift
QI-ORD-2024-101005-PCB印刷电路板,BATCH-歌尔股份_GOERTEK-202401,2024-01-12 08:03:00,FAIL,high,202,1,0.00495,SRC-QI-ORD-2024-101005,歌尔股份 (Goertek),PCB印刷电路板,SKU-CE-L01,ORD-2024-101005,Factory-QA-7,functional_drift
QI-ORD-2024-101006-散热模组,BATCH-华为海思_HISILICON-202307,2023-07-06 12:33:00,WARN,medium,190,1,0.00526,SRC-QI-ORD-2024-101006,华为海思 (HiSilicon),散热模组,SKU-AE-C01,ORD-2024-101006,Line-QA-A,display_mura
QI-ORD-2024-101008-PCB印刷电路板,BATCH-紫光展锐_UNISOC-202306,2023-06-21 16:57:00,FAIL,high,134,2,0.01493,SRC-QI-ORD-2024-101008,紫光展锐 (UNISOC),PCB印刷电路板,SKU-CE-L01,ORD-2024-101008,Factory-QA-7,functional_drift
QI-ORD-2024-101009-OLED柔性屏,BATCH-歌尔股份_GOERTEK-202407,2024-07-10 21:49:00,FAIL,high,101,1,0.00990,SRC-QI-ORD-2024-101009,歌尔股份 (Goertek),OLED柔性屏,SKU-CE-L01,ORD-2024-101009,Line-QA-A,display_mura
QI-ORD-2024-101010-PCB印刷电路板,BATCH-比亚迪半导体_BYD-202310,2023-10-03 17:36:00,FAIL,high,80,1,0.01250,SRC-QI-ORD-2024-101010,比亚迪半导体 (BYD),PCB印刷电路板,SKU-WE-V01,ORD-2024-101010,Line-QA-B,functional_drift
QI-ORD-2024-101011-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202406,2024-06-19 10:04:00,FAIL,high,165,1,0.00606,SRC-QI-ORD-2024-101011,立讯精密 (Luxshare),聚合物锂电池,SKU-ST-M01,ORD-2024-101011,Factory-QA-7,capacity_drift
QI-ORD-2024-101012-硅晶圆,BATCH-长江存储_YMTC-202310,2023-10-18 15:51:00,WARN,medium,191,1,0.00524,SRC-QI-ORD-2024-101012,长江存储 (YMTC),硅晶圆,SKU-ST-M01,ORD-2024-101012,Factory-QA-7,functional_drift
QI-ORD-2024-101013-聚合物锂电池,BATCH-比亚迪半导体_BYD-202405,2024-05-19 00:24:00,FAIL,high,128,1,0.00781,SRC-QI-ORD-2024-101013,比亚迪半导体 (BYD),聚合物锂电池,SKU-ST-M01,ORD-2024-101013,Factory-QA-7,capacity_drift
QI-ORD-2024-101014-闪存颗粒,BATCH-华为海思_HISILICON-202409,2024-09-02 21:31:00,FAIL,high,193,2,0.01036,SRC-QI-ORD-2024-101014,华为海思 (HiSilicon),闪存颗粒,SKU-AE-C01,ORD-2024-101014,Line-QA-A,display_mura
QI-ORD-2024-101015-PCB印刷电路板,BATCH-中芯国际_SMIC-202404,2024-04-24 00:01:00,FAIL,high,87,1,0.01149,SRC-QI-ORD-2024-101015,中芯国际 (SMIC),PCB印刷电路板,SKU-ST-S01,ORD-2024-101015,Factory-QA-7,functional_drift
QI-ORD-2024-101016-闪存颗粒,BATCH-京东方_BOE-202308,2023-08-03 03:34:00,FAIL,high,169,2,0.01183,SRC-QI-ORD-2024-101016,京东方 (BOE),闪存颗粒,SKU-AE-C01,ORD-2024-101016,Line-QA-B,display_mura
QI-ORD-2024-101017-闪存颗粒,BATCH-立讯精密_LUXSHARE-202307,2023-07-21 07:43:00,FAIL,high,113,1,0.00885,SRC-QI-ORD-2024-101017,立讯精密 (Luxshare),闪存颗粒,SKU-AE-M01,ORD-2024-101017,Factory-QA-7,functional_drift
QI-ORD-2024-101018-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202312,2023-12-10 14:11:00,FAIL,high,128,1,0.00781,SRC-QI-ORD-2024-101018,立讯精密 (Luxshare),聚合物锂电池,SKU-AE-C01,ORD-2024-101018,Line-QA-A,display_mura
QI-ORD-2024-101019-OLED柔性屏,BATCH-北方华创_NAURA-202407,2024-07-11 10:10:00,FAIL,high,203,2,0.00985,SRC-QI-ORD-2024-101019,北方华创 (NAURA),OLED柔性屏,SKU-WE-V01,ORD-2024-101019,Line-QA-B,display_mura
QI-ORD-2024-101020-主控芯片,BATCH-立讯精密_LUXSHARE-202401,2024-01-03 00:06:00,FAIL,high,128,2,0.01562,SRC-QI-ORD-2024-101020,立讯精密 (Luxshare),主控芯片,SKU-WE-V01,ORD-2024-101020,Line-QA-A,functional_drift
QI-ORD-2024-101021-光学镜头,BATCH-韦尔股份_WILLSEMI-202310,2023-10-09 19:45:00,FAIL,high,116,1,0.00862,SRC-QI-ORD-2024-101021,韦尔股份 (Willsemi),光学镜头,SKU-AE-C01,ORD-2024-101021,Factory-QA-7,display_mura
QI-ORD-2024-101022-PCB印刷电路板,BATCH-歌尔股份_GOERTEK-202306,2023-06-24 17:14:00,FAIL,high,116,1,0.00862,SRC-QI-ORD-2024-101022,歌尔股份 (Goertek),PCB印刷电路板,SKU-AE-C01,ORD-2024-101022,Factory-QA-7,display_mura
QI-ORD-2024-101023-光学镜头,BATCH-中芯国际_SMIC-202406,2024-06-05 04:20:00,FAIL,high,205,2,0.00976,SRC-QI-ORD-2024-101023,中芯国际 (SMIC),光学镜头,SKU-WE-V01,ORD-2024-101023,Line-QA-A,functional_drift
QI-ORD-2024-101024-光学镜头,BATCH-京东方_BOE-202409,2024-09-18 04:17:00,FAIL,high,188,1,0.00532,SRC-QI-ORD-2024-101024,京东方 (BOE),光学镜头,SKU-CE-P01,ORD-2024-101024,Line-QA-A,functional_drift
QI-ORD-2024-101026-主控芯片,BATCH-京东方_BOE-202405,2024-05-01 21:54:00,FAIL,high,199,1,0.00503,SRC-QI-ORD-2024-101026,京东方 (BOE),主控芯片,SKU-WE-V01,ORD-2024-101026,Factory-QA-7,functional_drift
QI-ORD-2024-101027-光学镜头,BATCH-华为海思_HISILICON-202312,2023-12-11 16:32:00,FAIL,high,193,2,0.01036,SRC-QI-ORD-2024-101027,华为海思 (HiSilicon),光学镜头,SKU-AE-C01,ORD-2024-101027,Factory-QA-7,display_mura
QI-ORD-2024-101028-OLED柔性屏,BATCH-中芯国际_SMIC-202308,2023-08-18 09:52:00,FAIL,high,171,1,0.00585,SRC-QI-ORD-2024-101028,中芯国际 (SMIC),OLED柔性屏,SKU-CE-P01,ORD-2024-101028,Factory-QA-7,display_mura
QI-ORD-2024-101029-聚合物锂电池,BATCH-韦尔股份_WILLSEMI-202307,2023-07-09 17:37:00,FAIL,high,114,1,0.00877,SRC-QI-ORD-2024-101029,韦尔股份 (Willsemi),聚合物锂电池,SKU-WE-W01,ORD-2024-101029,Factory-QA-7,capacity_drift
QI-ORD-2024-101030-硅晶圆,BATCH-立讯精密_LUXSHARE-202403,2024-03-03 09:47:00,FAIL,high,92,1,0.01087,SRC-QI-ORD-2024-101030,立讯精密 (Luxshare),硅晶圆,SKU-CE-P01,ORD-2024-101030,Line-QA-A,functional_drift
QI-ORD-2024-101031-主控芯片,BATCH-中芯国际_SMIC-202311,2023-11-02 13:23:00,FAIL,high,137,1,0.00730,SRC-QI-ORD-2024-101031,中芯国际 (SMIC),主控芯片,SKU-ST-M01,ORD-2024-101031,Factory-QA-7,functional_drift
QI-ORD-2024-101033-主控芯片,BATCH-长江存储_YMTC-202410,2024-10-08 23:50:00,WARN,medium,186,1,0.00538,SRC-QI-ORD-2024-101033,长江存储 (YMTC),主控芯片,SKU-CE-L01,ORD-2024-101033,Factory-QA-7,functional_drift
QI-ORD-2024-101034-CMOS图像传感器,BATCH-华为海思_HISILICON-202404,2024-04-25 08:41:00,FAIL,high,89,1,0.01124,SRC-QI-ORD-2024-101034,华为海思 (HiSilicon),CMOS图像传感器,SKU-CE-P01,ORD-2024-101034,Factory-QA-7,sensor_noise
QI-ORD-2024-101035-闪存颗粒,BATCH-立讯精密_LUXSHARE-202401,2024-01-09 16:57:00,FAIL,high,166,1,0.00602,SRC-QI-ORD-2024-101035,立讯精密 (Luxshare),闪存颗粒,SKU-AE-C01,ORD-2024-101035,Line-QA-A,display_mura
QI-ORD-2024-101036-闪存颗粒,BATCH-紫光展锐_UNISOC-202405,2024-05-23 06:35:00,FAIL,high,113,1,0.00885,SRC-QI-ORD-2024-101036,紫光展锐 (UNISOC),闪存颗粒,SKU-CE-P01,ORD-2024-101036,Factory-QA-7,functional_drift
QI-ORD-2024-101037-CMOS图像传感器,BATCH-北方华创_NAURA-202308,2023-08-25 16:07:00,FAIL,high,120,1,0.00833,SRC-QI-ORD-2024-101037,北方华创 (NAURA),CMOS图像传感器,SKU-AE-M01,ORD-2024-101037,Line-QA-B,sensor_noise
QI-ORD-2024-101040-PCB印刷电路板,BATCH-歌尔股份_GOERTEK-202406,2024-06-21 14:18:00,FAIL,high,83,1,0.01205,SRC-QI-ORD-2024-101040,歌尔股份 (Goertek),PCB印刷电路板,SKU-CE-L01,ORD-2024-101040,Line-QA-B,functional_drift
QI-ORD-2024-101041-OLED柔性屏,BATCH-韦尔股份_WILLSEMI-202306,2023-06-21 07:07:00,FAIL,high,90,1,0.01111,SRC-QI-ORD-2024-101041,韦尔股份 (Willsemi),OLED柔性屏,SKU-AE-C01,ORD-2024-101041,Line-QA-A,display_mura
QI-ORD-2024-101042-聚合物锂电池,BATCH-韦尔股份_WILLSEMI-202311,2023-11-06 18:38:00,FAIL,high,165,2,0.01212,SRC-QI-ORD-2024-101042,韦尔股份 (Willsemi),聚合物锂电池,SKU-CE-P01,ORD-2024-101042,Line-QA-A,capacity_drift
QI-ORD-2024-101043-主控芯片,BATCH-闻泰科技_WINGTECH-202309,2023-09-30 04:08:00,FAIL,high,155,1,0.00645,SRC-QI-ORD-2024-101043,闻泰科技 (Wingtech),主控芯片,SKU-WE-W01,ORD-2024-101043,Line-QA-A,functional_drift
QI-ORD-2024-101044-OLED柔性屏,BATCH-闻泰科技_WINGTECH-202402,2024-02-13 04:41:00,FAIL,high,190,2,0.01053,SRC-QI-ORD-2024-101044,闻泰科技 (Wingtech),OLED柔性屏,SKU-WE-W01,ORD-2024-101044,Factory-QA-7,display_mura
QI-ORD-2024-101045-散热模组,BATCH-长江存储_YMTC-202404,2024-04-14 01:18:00,FAIL,high,102,1,0.00980,SRC-QI-ORD-2024-101045,长江存储 (YMTC),散热模组,SKU-ST-S01,ORD-2024-101045,Line-QA-B,connector_shift
QI-ORD-2024-101046-PCB印刷电路板,BATCH-华为海思_HISILICON-202410,2024-10-06 13:38:00,FAIL,high,101,1,0.00990,SRC-QI-ORD-2024-101046,华为海思 (HiSilicon),PCB印刷电路板,SKU-CE-P01,ORD-2024-101046,Line-QA-B,functional_drift
QI-ORD-2024-101048-光学镜头,BATCH-立讯精密_LUXSHARE-202401,2024-01-29 22:10:00,FAIL,high,113,2,0.01770,SRC-QI-ORD-2024-101048,立讯精密 (Luxshare),光学镜头,SKU-ST-M01,ORD-2024-101048,Line-QA-B,functional_drift
QI-ORD-2024-101049-CMOS图像传感器,BATCH-比亚迪半导体_BYD-202404,2024-04-26 15:45:00,FAIL,high,117,1,0.00855,SRC-QI-ORD-2024-101049,比亚迪半导体 (BYD),CMOS图像传感器,SKU-CE-L01,ORD-2024-101049,Factory-QA-7,sensor_noise
QI-ORD-2024-101050-散热模组,BATCH-北方华创_NAURA-202403,2024-03-31 07:42:00,FAIL,high,99,1,0.01010,SRC-QI-ORD-2024-101050,北方华创 (NAURA),散热模组,SKU-WE-V01,ORD-2024-101050,Line-QA-B,connector_shift
QI-ORD-2024-101051-CMOS图像传感器,BATCH-韦尔股份_WILLSEMI-202401,2024-01-23 17:10:00,WARN,medium,209,1,0.00478,SRC-QI-ORD-2024-101051,韦尔股份 (Willsemi),CMOS图像传感器,SKU-WE-V01,ORD-2024-101051,Line-QA-B,sensor_noise
QI-ORD-2024-101053-散热模组,BATCH-中芯国际_SMIC-202402,2024-02-14 11:44:00,WARN,medium,191,1,0.00524,SRC-QI-ORD-2024-101053,中芯国际 (SMIC),散热模组,SKU-CE-P01,ORD-2024-101053,Line-QA-B,connector_shift
QI-ORD-2024-101054-CMOS图像传感器,BATCH-北方华创_NAURA-202308,2023-08-05 06:47:00,WARN,medium,187,1,0.00535,SRC-QI-ORD-2024-101054,北方华创 (NAURA),CMOS图像传感器,SKU-CE-P01,ORD-2024-101054,Line-QA-B,sensor_noise
QI-ORD-2024-101055-散热模组,BATCH-紫光展锐_UNISOC-202403,2024-03-22 10:32:00,FAIL,high,184,1,0.00543,SRC-QI-ORD-2024-101055,紫光展锐 (UNISOC),散热模组,SKU-AE-C01,ORD-2024-101055,Line-QA-A,display_mura
QI-ORD-2024-101056-光学镜头,BATCH-京东方_BOE-202306,2023-06-11 09:34:00,WARN,medium,184,1,0.00543,SRC-QI-ORD-2024-101056,京东方 (BOE),光学镜头,SKU-WE-W01,ORD-2024-101056,Factory-QA-7,functional_drift
QI-ORD-2024-101058-硅晶圆,BATCH-紫光展锐_UNISOC-202405,2024-05-05 11:25:00,FAIL,high,180,1,0.00556,SRC-QI-ORD-2024-101058,紫光展锐 (UNISOC),硅晶圆,SKU-ST-M01,ORD-2024-101058,Factory-QA-7,functional_drift
QI-ORD-2024-101060-CMOS图像传感器,BATCH-中芯国际_SMIC-202310,2023-10-29 14:23:00,FAIL,high,128,1,0.00781,SRC-QI-ORD-2024-101060,中芯国际 (SMIC),CMOS图像传感器,SKU-CE-P01,ORD-2024-101060,Line-QA-A,sensor_noise
QI-ORD-2024-101061-主控芯片,BATCH-华为海思_HISILICON-202405,2024-05-21 05:43:00,FAIL,high,166,1,0.00602,SRC-QI-ORD-2024-101061,华为海思 (HiSilicon),主控芯片,SKU-CE-L01,ORD-2024-101061,Factory-QA-7,functional_drift
QI-ORD-2024-101062-CMOS图像传感器,BATCH-京东方_BOE-202403,2024-03-11 04:41:00,FAIL,high,171,1,0.00585,SRC-QI-ORD-2024-101062,京东方 (BOE),CMOS图像传感器,SKU-CE-P01,ORD-2024-101062,Line-QA-A,sensor_noise
QI-ORD-2024-101063-光学镜头,BATCH-华为海思_HISILICON-202310,2023-10-18 17:15:00,FAIL,high,90,1,0.01111,SRC-QI-ORD-2024-101063,华为海思 (HiSilicon),光学镜头,SKU-WE-V01,ORD-2024-101063,Line-QA-B,functional_drift
QI-ORD-2024-101065-OLED柔性屏,BATCH-华为海思_HISILICON-202306,2023-06-23 22:08:00,FAIL,high,113,1,0.00885,SRC-QI-ORD-2024-101065,华为海思 (HiSilicon),OLED柔性屏,SKU-CE-L01,ORD-2024-101065,Line-QA-B,display_mura
QI-ORD-2024-101066-光学镜头,BATCH-韦尔股份_WILLSEMI-202307,2023-06-29 11:31:00,FAIL,high,107,1,0.00935,SRC-QI-ORD-2024-101066,韦尔股份 (Willsemi),光学镜头,SKU-CE-P01,ORD-2024-101066,Factory-QA-7,functional_drift
QI-ORD-2024-101067-PCB印刷电路板,BATCH-韦尔股份_WILLSEMI-202311,2023-11-16 00:58:00,FAIL,high,196,2,0.01020,SRC-QI-ORD-2024-101067,韦尔股份 (Willsemi),PCB印刷电路板,SKU-CE-L01,ORD-2024-101067,Line-QA-A,functional_drift
QI-ORD-2024-101070-聚合物锂电池,BATCH-闻泰科技_WINGTECH-202311,2023-11-10 00:13:00,FAIL,high,217,2,0.00922,SRC-QI-ORD-2024-101070,闻泰科技 (Wingtech),聚合物锂电池,SKU-ST-S01,ORD-2024-101070,Line-QA-B,capacity_drift
QI-ORD-2024-101071-硅晶圆,BATCH-京东方_BOE-202311,2023-11-14 06:33:00,WARN,medium,183,1,0.00546,SRC-QI-ORD-2024-101071,京东方 (BOE),硅晶圆,SKU-AE-M01,ORD-2024-101071,Line-QA-B,functional_drift
QI-ORD-2024-101072-光学镜头,BATCH-立讯精密_LUXSHARE-202309,2023-09-10 21:23:00,FAIL,high,134,1,0.00746,SRC-QI-ORD-2024-101072,立讯精密 (Luxshare),光学镜头,SKU-WE-V01,ORD-2024-101072,Line-QA-A,functional_drift
QI-ORD-2024-101073-硅晶圆,BATCH-立讯精密_LUXSHARE-202403,2024-03-31 02:44:00,WARN,medium,201,1,0.00498,SRC-QI-ORD-2024-101073,立讯精密 (Luxshare),硅晶圆,SKU-AE-C01,ORD-2024-101073,Factory-QA-7,display_mura
QI-ORD-2024-101074-散热模组,BATCH-北方华创_NAURA-202403,2024-03-10 23:39:00,FAIL,high,80,1,0.01250,SRC-QI-ORD-2024-101074,北方华创 (NAURA),散热模组,SKU-WE-V01,ORD-2024-101074,Factory-QA-7,connector_shift
QI-ORD-2024-101075-聚合物锂电池,BATCH-长江存储_YMTC-202308,2023-08-09 11:42:00,FAIL,high,199,2,0.01005,SRC-QI-ORD-2024-101075,长江存储 (YMTC),聚合物锂电池,SKU-CE-L01,ORD-2024-101075,Line-QA-A,capacity_drift
QI-ORD-2024-101077-OLED柔性屏,BATCH-立讯精密_LUXSHARE-202309,2023-09-20 09:03:00,FAIL,high,96,1,0.01042,SRC-QI-ORD-2024-101077,立讯精密 (Luxshare),OLED柔性屏,SKU-ST-S01,ORD-2024-101077,Line-QA-B,display_mura
QI-ORD-2024-101078-光学镜头,BATCH-京东方_BOE-202410,2024-10-04 08:23:00,FAIL,high,92,1,0.01087,SRC-QI-ORD-2024-101078,京东方 (BOE),光学镜头,SKU-CE-P01,ORD-2024-101078,Line-QA-A,functional_drift
QI-ORD-2024-101079-散热模组,BATCH-歌尔股份_GOERTEK-202408,2024-08-29 22:07:00,WARN,medium,197,1,0.00508,SRC-QI-ORD-2024-101079,歌尔股份 (Goertek),散热模组,SKU-ST-S01,ORD-2024-101079,Line-QA-B,connector_shift
QI-ORD-2024-101080-PCB印刷电路板,BATCH-长江存储_YMTC-202401,2024-01-29 00:18:00,FAIL,high,150,1,0.00667,SRC-QI-ORD-2024-101080,长江存储 (YMTC),PCB印刷电路板,SKU-AE-C01,ORD-2024-101080,Line-QA-B,display_mura
QI-ORD-2024-101081-闪存颗粒,BATCH-北方华创_NAURA-202311,2023-11-16 04:48:00,FAIL,high,212,2,0.00943,SRC-QI-ORD-2024-101081,北方华创 (NAURA),闪存颗粒,SKU-ST-S01,ORD-2024-101081,Line-QA-B,functional_drift
QI-ORD-2024-101082-闪存颗粒,BATCH-韦尔股份_WILLSEMI-202306,2023-06-05 19:14:00,FAIL,high,160,2,0.01250,SRC-QI-ORD-2024-101082,韦尔股份 (Willsemi),闪存颗粒,SKU-CE-P01,ORD-2024-101082,Line-QA-B,functional_drift
QI-ORD-2024-101083-主控芯片,BATCH-中芯国际_SMIC-202408,2024-08-22 16:17:00,FAIL,high,156,1,0.00641,SRC-QI-ORD-2024-101083,中芯国际 (SMIC),主控芯片,SKU-AE-M01,ORD-2024-101083,Line-QA-A,functional_drift
QI-ORD-2024-101085-散热模组,BATCH-闻泰科技_WINGTECH-202401,2024-01-24 00:03:00,FAIL,high,213,2,0.00939,SRC-QI-ORD-2024-101085,闻泰科技 (Wingtech),散热模组,SKU-WE-V01,ORD-2024-101085,Line-QA-A,connector_shift
QI-ORD-2024-101086-散热模组,BATCH-闻泰科技_WINGTECH-202409,2024-09-26 00:34:00,FAIL,high,181,1,0.00552,SRC-QI-ORD-2024-101086,闻泰科技 (Wingtech),散热模组,SKU-AE-C01,ORD-2024-101086,Line-QA-B,display_mura
QI-ORD-2024-101087-聚合物锂电池,BATCH-闻泰科技_WINGTECH-202409,2024-09-27 04:46:00,FAIL,high,199,1,0.00503,SRC-QI-ORD-2024-101087,闻泰科技 (Wingtech),聚合物锂电池,SKU-AE-C01,ORD-2024-101087,Line-QA-B,display_mura
QI-ORD-2024-101088-PCB印刷电路板,BATCH-中芯国际_SMIC-202402,2024-02-07 20:04:00,FAIL,high,194,1,0.00515,SRC-QI-ORD-2024-101088,中芯国际 (SMIC),PCB印刷电路板,SKU-AE-C01,ORD-2024-101088,Line-QA-A,display_mura
